4.084258476936111215e-01,0.000000000000000000e+00
1.663374404051287669e-02,1.000000000000000000e+00
8.756619175826685364e-02,1.000000000000000000e+00
1.867062892050167289e+00,1.000000000000000000e+00
1.516250852469402943e+00,1.000000000000000000e+00
1.748877290959298669e+00,1.000000000000000000e+00
2.613524880124286742e+00,1.000000000000000000e+00
6.375358491067726341e-01,1.000000000000000000e+00
1.705743091521348731e+00,0.000000000000000000e+00
2.484513662284948410e+00,0.000000000000000000e+00
-2.998543518792029516e-01,1.000000000000000000e+00
-8.695449356160045440e-01,1.000000000000000000e+00
-9.668534362732454923e-01,1.000000000000000000e+00
1.854361014072936964e+00,0.000000000000000000e+00
-8.109708921008542681e-01,1.000000000000000000e+00
-6.597942174663202763e-01,1.000000000000000000e+00
2.232076638753484499e+00,0.000000000000000000e+00
1.328535153887621334e+00,0.000000000000000000e+00
1.892786881521595355e-01,1.000000000000000000e+00
3.571734662061802901e-01,1.000000000000000000e+00
8.701860998086994314e-01,1.000000000000000000e+00
3.263185426912680320e-01,1.000000000000000000e+00
2.064180983658440827e+00,1.000000000000000000e+00
1.146336161156368938e+00,1.000000000000000000e+00
1.467193475994073459e+00,1.000000000000000000e+00
5.096644146559947686e-02,1.000000000000000000e+00
3.700535090550634010e-01,1.000000000000000000e+00
-5.288375418554047691e-01,1.000000000000000000e+00
2.072998139374355731e+00,0.000000000000000000e+00
1.230542391772735389e+00,0.000000000000000000e+00
1.285095546636871422e+00,1.000000000000000000e+00
2.014986459043994760e+00,1.000000000000000000e+00
7.356403102468433985e-01,1.000000000000000000e+00
2.371713230286189411e+00,0.000000000000000000e+00
1.684829949985722664e+00,0.000000000000000000e+00
7.873877557605921673e-01,0.000000000000000000e+00
2.466903366649802365e+00,1.000000000000000000e+00
1.870408828812782698e+00,1.000000000000000000e+00
2.938681952115246965e+00,0.000000000000000000e+00
7.330276412817862131e-01,1.000000000000000000e+00
4.352541111798102769e-01,1.000000000000000000e+00
1.852748318699728447e+00,0.000000000000000000e+00
-3.352193921017265765e-01,1.000000000000000000e+00
2.886077990415829575e-01,1.000000000000000000e+00
1.819608689712963301e+00,0.000000000000000000e+00
-4.853655630101449958e-02,1.000000000000000000e+00
2.556898088311437167e+00,0.000000000000000000e+00
1.878680547188106065e+00,1.000000000000000000e+00
-2.984821752309962939e-01,1.000000000000000000e+00
1.925130928081005610e+00,1.000000000000000000e+00
1.584099738582088079e+00,0.000000000000000000e+00
1.846625806284367677e+00,0.000000000000000000e+00
2.086902833631803400e+00,0.000000000000000000e+00
2.503985822244287451e+00,0.000000000000000000e+00
2.196706485165463185e+00,1.000000000000000000e+00
2.066131262708845284e+00,0.000000000000000000e+00
2.778755194691430397e+00,0.000000000000000000e+00
-9.400128642085467945e-01,1.000000000000000000e+00
2.691920016855610776e+00,1.000000000000000000e+00
5.780942133025921414e-01,1.000000000000000000e+00
1.460827508200587932e+00,1.000000000000000000e+00
-3.337215574841323473e-01,1.000000000000000000e+00
1.085415862890351857e+00,0.000000000000000000e+00
-8.703799760734387547e-01,1.000000000000000000e+00
1.301946593938343000e+00,0.000000000000000000e+00
1.174923405950837996e+00,0.000000000000000000e+00
2.937326627301026782e+00,0.000000000000000000e+00
1.613210790920480697e-01,1.000000000000000000e+00
-1.698106595623669612e-01,1.000000000000000000e+00
1.103839451022520901e+00,1.000000000000000000e+00
1.103170373209886534e+00,0.000000000000000000e+00
4.379493633028919142e-01,1.000000000000000000e+00
1.389629407774445102e+00,1.000000000000000000e+00
5.297252506013450102e-02,1.000000000000000000e+00
-8.219218407220565403e-01,1.000000000000000000e+00
-4.245574520080022118e-01,1.000000000000000000e+00
1.595974187235513764e+00,0.000000000000000000e+00
1.729319670502289519e+00,0.000000000000000000e+00
2.165912939806151627e+00,1.000000000000000000e+00
-9.922589502661547378e-01,1.000000000000000000e+00
2.438676446467323622e+00,0.000000000000000000e+00
2.102463563145348768e+00,1.000000000000000000e+00
2.163432129767987711e+00,1.000000000000000000e+00
9.377453640838879778e-01,0.000000000000000000e+00
3.107145202346490720e-01,1.000000000000000000e+00
8.644077647509122997e-01,1.000000000000000000e+00
1.897062490506247201e+00,1.000000000000000000e+00
6.965406080896316965e-01,1.000000000000000000e+00
2.076044434102969571e+00,0.000000000000000000e+00
1.880549874428102175e+00,1.000000000000000000e+00
2.556280496663854152e+00,0.000000000000000000e+00
-7.710600694918228193e-01,1.000000000000000000e+00
1.969991905671133026e+00,1.000000000000000000e+00
2.400858696201604303e+00,0.000000000000000000e+00
2.806925716354054412e+00,0.000000000000000000e+00
-1.765664154420520937e-01,1.000000000000000000e+00
-4.261150539960345540e-02,1.000000000000000000e+00
3.891499102889284245e-02,1.000000000000000000e+00
-4.366657567706644372e-01,1.000000000000000000e+00
-8.555401927668557782e-01,1.000000000000000000e+00
1.693687344189192867e+00,0.000000000000000000e+00
1.623762906485191060e+00,1.000000000000000000e+00
-3.436473759775537928e-02,1.000000000000000000e+00
1.095763539433054490e+00,1.000000000000000000e+00
6.207729109788595601e-01,1.000000000000000000e+00
6.571457017731430206e-01,1.000000000000000000e+00
2.367759920661268946e+00,1.000000000000000000e+00
-3.385757768479034091e-01,1.000000000000000000e+00
4.123610438316629434e-01,1.000000000000000000e+00
9.980802353881874645e-01,0.000000000000000000e+00
1.946864056782732000e+00,0.000000000000000000e+00
-3.902295514289857437e-01,1.000000000000000000e+00
6.074926916194036686e-01,1.000000000000000000e+00
-2.286348647598623884e-02,1.000000000000000000e+00
2.028978900678019670e+00,1.000000000000000000e+00
-7.118915184140108821e-01,1.000000000000000000e+00
9.076368669798502431e-01,0.000000000000000000e+00
-4.257205637894840855e-01,1.000000000000000000e+00
5.082104891787286860e-01,1.000000000000000000e+00
-2.569824374498295150e-01,1.000000000000000000e+00
9.060212820584259141e-01,1.000000000000000000e+00
1.764174005270219503e+00,1.000000000000000000e+00
1.909080254626363438e+00,0.000000000000000000e+00
1.915101135890933115e+00,0.000000000000000000e+00
9.698738348800812759e-01,1.000000000000000000e+00
4.793311824563604162e-01,1.000000000000000000e+00
2.727065839160735639e+00,0.000000000000000000e+00
5.738792674478805367e-01,0.000000000000000000e+00
-5.408542472214117325e-02,1.000000000000000000e+00
3.933562859111772170e-01,1.000000000000000000e+00
1.259845971208634730e+00,1.000000000000000000e+00
2.130813942357818735e+00,1.000000000000000000e+00
2.003918671469819834e+00,0.000000000000000000e+00
2.368103329440019333e+00,1.000000000000000000e+00
-2.927535145615092205e-01,1.000000000000000000e+00
-2.458862207729590743e-01,0.000000000000000000e+00
2.986956962030298701e+00,0.000000000000000000e+00
3.162105050921453220e-01,1.000000000000000000e+00
-1.147194576937842214e-01,1.000000000000000000e+00
1.230574679523223303e+00,1.000000000000000000e+00
2.510688619517785991e+00,0.000000000000000000e+00
2.587189637367895312e+00,1.000000000000000000e+00
5.962624145392432240e-01,1.000000000000000000e+00
1.705256919014563444e+00,0.000000000000000000e+00
1.104856538659510612e+00,1.000000000000000000e+00
1.305777653605083355e+00,1.000000000000000000e+00
2.598250129333430358e-01,0.000000000000000000e+00
9.147250984337569335e-01,1.000000000000000000e+00
1.575251277754963652e+00,1.000000000000000000e+00
1.274876564742455365e+00,0.000000000000000000e+00
1.737718772060241168e+00,1.000000000000000000e+00
4.759014889619406219e-02,1.000000000000000000e+00
2.352458322154511450e+00,0.000000000000000000e+00
-6.353528067375844302e-01,1.000000000000000000e+00
-8.084397640611822311e-01,1.000000000000000000e+00
3.550042562815498570e-01,1.000000000000000000e+00
7.744631215705717331e-01,0.000000000000000000e+00
1.165320422180599280e+00,0.000000000000000000e+00
2.009097232391753973e+00,1.000000000000000000e+00
1.446352315882606820e+00,1.000000000000000000e+00
7.641586040675818481e-02,1.000000000000000000e+00
2.608918335112240250e+00,1.000000000000000000e+00
2.361471882778407139e+00,0.000000000000000000e+00
-4.712851891431046880e-02,1.000000000000000000e+00
2.617827931386326412e+00,0.000000000000000000e+00
1.374292008198336745e-01,1.000000000000000000e+00
1.729329099408714043e+00,1.000000000000000000e+00
1.200042391170773826e+00,1.000000000000000000e+00
-7.114690272507657731e-01,1.000000000000000000e+00
1.861449234390446072e+00,1.000000000000000000e+00
1.489342352191857621e+00,1.000000000000000000e+00
8.902729852699353685e-01,1.000000000000000000e+00
2.135850809350890334e+00,1.000000000000000000e+00
-5.349529589509884886e-01,1.000000000000000000e+00
-5.894076962748462378e-02,1.000000000000000000e+00
2.408011035223099228e+00,0.000000000000000000e+00
1.464244997008010696e+00,1.000000000000000000e+00
1.362121341497744886e+00,1.000000000000000000e+00
-9.674301844210919654e-01,1.000000000000000000e+00
1.738417330669195238e-02,1.000000000000000000e+00
4.087967718680363127e-01,1.000000000000000000e+00
1.863383935461547569e+00,1.000000000000000000e+00
-9.643932486508863811e-01,1.000000000000000000e+00
1.794837864815877371e+00,1.000000000000000000e+00
1.158822438301392310e+00,0.000000000000000000e+00
5.598557923130300651e-01,0.000000000000000000e+00
2.578572197963661328e+00,1.000000000000000000e+00
2.066324719300578039e+00,0.000000000000000000e+00
9.013651720888589125e-01,0.000000000000000000e+00
4.563072463474866503e-01,1.000000000000000000e+00
-9.267240834482373124e-01,1.000000000000000000e+00
-4.109672231280225851e-01,1.000000000000000000e+00
1.212291667116844884e+00,1.000000000000000000e+00
1.133171834562569202e+00,1.000000000000000000e+00
2.792680381599064177e+00,0.000000000000000000e+00
1.153542941209904082e+00,1.000000000000000000e+00
2.503318025751724907e+00,0.000000000000000000e+00
-8.478144997951502226e-01,1.000000000000000000e+00
1.596484431189415520e+00,1.000000000000000000e+00
1.089533115598726010e+00,1.000000000000000000e+00
-7.602627103451800039e-01,1.000000000000000000e+00
-4.756436862702591029e-01,1.000000000000000000e+00
1.771589258522304533e+00,1.000000000000000000e+00
2.033333265785512545e+00,1.000000000000000000e+00
1.045652038127314665e+00,1.000000000000000000e+00
2.244431382611135728e+00,0.000000000000000000e+00
6.480147527505502048e-01,1.000000000000000000e+00
-1.946973843367869605e-01,1.000000000000000000e+00
2.270707534048441278e+00,0.000000000000000000e+00
-2.818906954618505267e-02,1.000000000000000000e+00
1.490430330456665953e+00,1.000000000000000000e+00
1.919086481679733946e+00,0.000000000000000000e+00
3.272872025951651942e-01,1.000000000000000000e+00
8.731020805355904635e-01,1.000000000000000000e+00
1.574803296060170776e+00,1.000000000000000000e+00
2.000044353723032575e+00,0.000000000000000000e+00
2.916212820419420204e+00,1.000000000000000000e+00
-6.991725793096579267e-01,1.000000000000000000e+00
2.053179694070404793e+00,1.000000000000000000e+00
2.290228210026354017e+00,1.000000000000000000e+00
1.001677999896075200e+00,1.000000000000000000e+00
5.656586365390325888e-01,0.000000000000000000e+00
4.434944250487600215e-01,1.000000000000000000e+00
3.226245440923447561e-01,0.000000000000000000e+00
1.011895619807005264e+00,0.000000000000000000e+00
-7.866148715245073753e-01,1.000000000000000000e+00
3.404878418484136304e-01,1.000000000000000000e+00
2.004402670662504882e+00,1.000000000000000000e+00
2.072075039724098566e+00,1.000000000000000000e+00
-8.498634339562043394e-01,0.000000000000000000e+00
2.166481502613908372e+00,0.000000000000000000e+00
-6.189271786153920374e-01,1.000000000000000000e+00
2.420286846091705080e+00,0.000000000000000000e+00
5.561905405025462379e-01,0.000000000000000000e+00
1.259089962198293389e+00,1.000000000000000000e+00
-2.125168396118168879e-01,1.000000000000000000e+00
4.314553377128924616e-01,1.000000000000000000e+00
2.936747402419972452e-01,1.000000000000000000e+00
5.488885879839204840e-01,1.000000000000000000e+00
-7.416581582662029604e-01,1.000000000000000000e+00
1.819120836337173142e+00,0.000000000000000000e+00
2.409163602295549822e-02,1.000000000000000000e+00
2.574717981311088089e+00,0.000000000000000000e+00
1.431479021519135308e-01,1.000000000000000000e+00
-6.347102805749860188e-01,1.000000000000000000e+00
-9.508275995586807916e-01,1.000000000000000000e+00
-9.676721988248564443e-01,0.000000000000000000e+00
2.844262423160773601e+00,1.000000000000000000e+00
6.396376222475135265e-01,1.000000000000000000e+00
2.579604841495549472e+00,0.000000000000000000e+00
1.717441146949296282e+00,0.000000000000000000e+00
2.354094412632440125e+00,0.000000000000000000e+00
1.738946463114783292e+00,1.000000000000000000e+00
-5.454297412488178232e-01,1.000000000000000000e+00
2.121022108302633491e+00,0.000000000000000000e+00
1.857405596139967141e+00,1.000000000000000000e+00
-4.174066874561597196e-01,0.000000000000000000e+00
2.812709673336946548e+00,0.000000000000000000e+00
2.053484526791081510e+00,0.000000000000000000e+00
2.306136021788895540e+00,1.000000000000000000e+00
1.490450504844386348e+00,1.000000000000000000e+00
1.935680922118281355e+00,0.000000000000000000e+00
8.432260758280119006e-01,1.000000000000000000e+00
-1.954959845853410094e-01,1.000000000000000000e+00
1.744219497829556431e+00,0.000000000000000000e+00
1.205492990806928510e+00,1.000000000000000000e+00
2.181758849873729922e+00,1.000000000000000000e+00
-1.968792640544929640e-01,1.000000000000000000e+00
1.245962498366175009e+00,1.000000000000000000e+00
-5.810235734542148478e-01,1.000000000000000000e+00
9.262411241819985541e-01,1.000000000000000000e+00
-5.233092476134966198e-01,1.000000000000000000e+00
7.554741518582330784e-02,1.000000000000000000e+00
2.720796927907284335e+00,1.000000000000000000e+00
-4.754814091109014207e-01,1.000000000000000000e+00
9.392536423335631213e-01,1.000000000000000000e+00
-6.045246892695592678e-01,1.000000000000000000e+00
1.566332232866447960e+00,0.000000000000000000e+00
2.018688189148285517e-01,1.000000000000000000e+00
1.505886968412085469e+00,1.000000000000000000e+00
1.058575121072654834e+00,0.000000000000000000e+00
1.243452226031594776e+00,1.000000000000000000e+00
1.511713189085006626e+00,1.000000000000000000e+00
1.057521224618419797e+00,1.000000000000000000e+00
-2.691259530756702212e-01,1.000000000000000000e+00
-1.856174900578677622e-02,0.000000000000000000e+00
4.716024010337216410e-02,1.000000000000000000e+00
2.928288409350781052e-01,1.000000000000000000e+00
7.961429896564875541e-01,1.000000000000000000e+00
-4.718495918227905150e-01,1.000000000000000000e+00
8.274512841940997454e-01,1.000000000000000000e+00
8.900399129321181491e-01,1.000000000000000000e+00
2.813457981018578913e+00,0.000000000000000000e+00
2.725141043083221692e+00,0.000000000000000000e+00
2.370366500347595995e+00,1.000000000000000000e+00
3.724605053707215063e-01,1.000000000000000000e+00
2.739486628141939661e+00,0.000000000000000000e+00
2.825038856377073415e-01,0.000000000000000000e+00
1.823110596930557215e+00,1.000000000000000000e+00
3.367416900981146100e-02,1.000000000000000000e+00
5.658919787981417926e-01,1.000000000000000000e+00
4.131243253281446925e-01,1.000000000000000000e+00
-7.774667327249491500e-01,1.000000000000000000e+00
7.346846843508978431e-01,1.000000000000000000e+00
2.429870595886893359e+00,0.000000000000000000e+00
1.802754433539707435e+00,1.000000000000000000e+00
2.821579802888596333e-02,1.000000000000000000e+00
-3.200200232811010181e-01,1.000000000000000000e+00
1.508725194961015870e+00,0.000000000000000000e+00
-4.903434737346863415e-01,1.000000000000000000e+00
-4.001091025714829108e-01,1.000000000000000000e+00
1.162743739591996839e+00,1.000000000000000000e+00
7.975683553222339128e-01,0.000000000000000000e+00
1.983763596783652439e+00,0.000000000000000000e+00
